"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024","FullName"
"Abdurakhimov","Rasuljon","m","UZB","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PH",47,4.6,"6.533",0,11.133,"18 June 2023",2023-06-18,405,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",44,4.6,"8.666",0,13.266,"8 Oct 2023",2023-10-08,293,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",96,5.5,"7.5",0,13,"8 Oct 2023",2023-10-08,293,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",137,3.9,"6.2",0,10.1,"8 Oct 2023",2023-10-08,293,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","HB",27,4.5,"8.033",0,12.533,"12 Mar 2023",2023-03-12,503,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","PB",7,5.9,"8.366",0,14.266,"12 Mar 2023",2023-03-12,503,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",8,5.9,"8.366",0,14.266,"12 Mar 2023",2023-03-12,503,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","HB",8,4.3,"8",0,12.3,"28 May 2023",2023-05-28,426,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",5,4.6,"8.75",0,13.35,"28 May 2023",2023-05-28,426,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","PB",1,5.5,"8.733",0,14.233,"28 May 2023",2023-05-28,426,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",1,5.5,"9",0,14.5,"28 May 2023",2023-05-28,426,"Rasuljon Abdurakhimov"
"Abdurakhimov","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",16,4.1,"8.4",0,12.5,"28 May 2023",2023-05-28,426,"Rasuljon Abdurakhimov"
"Abu Al Soud","Ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PH",2,6.3,"8.566",0,14.866,"6 Nov 2022",2022-11-06,629,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",8,6.3,"8.066",0,14.366,"6 Nov 2022",2022-11-06,629,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","PH",3,6.4,"8.233",0,14.633,"8 Oct 2023",2023-10-08,293,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",4,6.4,"8.5",0,14.9,"8 Oct 2023",2023-10-08,293,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",26,5.1,"7.7",0,12.8,"12 Mar 2023",2023-03-12,503,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","final","Cottbus, Germany","PH",8,5.5,"6.3",0,11.8,"26 Feb 2023",2023-02-26,517,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PH",6,5.9,"8.7",0,14.6,"26 Feb 2023",2023-02-26,517,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",16,5.6,"8.066",0,13.666,"4 Mar 2023",2023-03-04,511,"Ahmad Abu Al Soud"
"Abu Al Soud","Ahmad","m","JOR","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","PH",18,6.2,"6.566",0,12.766,"29 Sep 2023",2023-09-29,302,"Ahmad Abu Al Soud"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","BB",19,5.2,"6.7",0,11.9,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","AAfinal","Hangzhou, China","BB",9,5.1,"6.933",0,12.033,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","FX",12,5.1,"7.566",0.1,12.566,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","AAfinal","Hangzhou, China","FX",14,5,"6.4",0.3,11.1,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","final","Hangzhou, China","UB",1,6.1,"8.166",0,14.266,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","UB",3,6,"7.933",0,13.933,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","AAfinal","Hangzhou, China","UB",2,6.1,"7.533",0,13.633,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","AAfinal","Hangzhou, China","VT",1,5.6,"8.2",0.3,13.5,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","final","Hangzhou, China","VT",1,5,"9.033",0.1,13.933,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","VT",1,5.6,"8.366",0.1,13.866,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","final","Hangzhou, China","VT",1,5.6,"8.666",0.1,14.166,"29 Sep 2023",2023-09-29,302,"Changok An"
"An","Changok","w","PRK","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","VT",1,5,"8.9",0.1,13.8,"29 Sep 2023",2023-09-29,302,"Changok An"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",3,6,"7.533",0,13.533,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","BB",8,6,"6.733",0,12.733,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",8,5.8,"7.6",0,13.4,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","BB",NA,5.8,"7.033",0,12.833,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",2,6.1,"8.3",0,14.4,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",3,5.9,"7.833",0,13.733,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",2,6.1,"8.1",0,14.2,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.9,"8.166",0,14.066,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",5,6.2,"7.6",0,13.8,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","UB",8,5.7,"7.1",0,12.8,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",3,6.1,"8.566",0,14.666,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,6.2,"8.433",0,14.633,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",1,5.6,"9.566",0,15.166,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5.6,"9.566",0,15.166,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",1,5.6,"9.466",0,15.066,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",12,5.6,"9.466",0,15.066,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",12,3,"8.466",0,11.466,"6 Nov 2022",2022-11-06,629,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",1,6.2,"8.4",0,14.6,"25 Sept 2022",2022-09-25,671,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","UB",2,6.1,"8.55",0,14.65,"25 Sept 2022",2022-09-25,671,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",10,5.8,"7.7",0,13.5,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","BB",3,6,"8.3",0,14.3,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",9,5.9,"7.9",0,13.8,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.7,"7.533",0.1,13.133,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",2,6.2,"8.166",0.3,14.066,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","FX",2,6.1,"8.4",0,14.5,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",3,6.1,"7.933",0,14.033,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,6.1,"8.566",0,14.666,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",5,6.1,"8.4",0,14.5,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",15,6.2,"7.666",0,13.866,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,6.2,"8.2",0,14.4,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",2,5.6,"9.2",0.1,14.7,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5.6,"9.3",0,14.9,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","VT",1,5.6,"9.4",0,15,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",2,5.6,"9.3",0,14.9,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","VT",1,5,"9.5",0,14.5,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",2,5,"9.366",0,14.366,"8 Oct 2023",2023-10-08,293,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","BB",1,6.1,"8.066",0,14.166,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","BB",2,5.8,"7.766",0,13.566,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","UB",2,6.1,"8.233",0,14.333,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","UB",2,6.1,"8.2",0,14.3,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","VT",1,5.6,"9.733",0,15.333,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","VT",1,5.6,"9.5",0,15.1,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","VT",1,5,"9.633",0,14.633,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andrade","Rebeca","w","BRA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","VT",1,5,"9.533",0,14.533,"25 Oct 2023",2023-10-25,276,"Rebeca Andrade"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",21,6.1,"6.566",0,12.666,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",3,5.8,"8.066",0,13.866,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",3,5.6,"8.033",0,13.633,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",26,4.6,"8.533",0,13.133,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",13,4.6,"8.533",0,13.133,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",13,4,"8.633",0,12.633,"14 Aug 2022",2022-08-14,713,"Angela Andreoli"
"Andreoli","Angela","w","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",24,5.3,"7.9",0,13.2,"8 Oct 2023",2023-10-08,293,"Angela Andreoli"
"Andreoli","Angela","w","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.2,"7.833",0,13.033,"8 Oct 2023",2023-10-08,293,"Angela Andreoli"
"Andreoli","Angela","w","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",61,5.5,"7.166",0,12.666,"8 Oct 2023",2023-10-08,293,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",11,5.5,"7.5",0,13,"16 Apr 2023",2023-04-16,468,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",43,4.6,"8.733",0.3,13.033,"16 Apr 2023",2023-04-16,468,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",10,4.6,"8.733",0.3,13.033,"16 Apr 2023",2023-04-16,468,"Angela Andreoli"
"Andreoli","Angela","w","ITA","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",10,3.8,"8.466",0,12.266,"16 Apr 2023",2023-04-16,468,"Angela Andreoli"
"Arican","Ferhat","m","TUR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",64,4.4,"8.533",0,12.933,"6 Nov 2022",2022-11-06,629,"Ferhat Arican"
"Arican","Ferhat","m","TUR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PB",4,6.6,"8.466",0,15.066,"6 Nov 2022",2022-11-06,629,"Ferhat Arican"
"Arican","Ferhat","m","TUR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",5,6.6,"8.6",0,15.2,"6 Nov 2022",2022-11-06,629,"Ferhat Arican"
"Arican","Ferhat","m","TUR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",44,5.4,"7.6",0,13,"6 Nov 2022",2022-11-06,629,"Ferhat Arican"
"Arican","Ferhat","m","TUR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",45,5.2,"8.833",0,14.033,"6 Nov 2022",2022-11-06,629,"Ferhat Arican"
"Arican","Ferhat","m","TUR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","PB",2,6.5,"8.4",0,14.9,"3 Apr 2022",2022-04-03,846,"Ferhat Arican"
"Arican","Ferhat","m","TUR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PB",1,6.5,"8.6",0,15.1,"3 Apr 2022",2022-04-03,846,"Ferhat Arican"
"Arican","Ferhat","m","TUR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PH",21,5.8,"7.2",0,13,"3 Apr 2022",2022-04-03,846,"Ferhat Arican"
"Arican","Ferhat","m","TUR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PB",3,6.5,"7.9",0,14.4,"20 Mar 2022",2022-03-20,860,"Ferhat Arican"
"Arican","Ferhat","m","TUR","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","PB",2,6.5,"8.3",0,14.8,"20 Mar 2022",2022-03-20,860,"Ferhat Arican"
"Arican","Ferhat","m","TUR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PH",17,5.8,"7.266",0,13.066,"20 Mar 2022",2022-03-20,860,"Ferhat Arican"
"Arican","Ferhat","m","TUR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","PH",15,5.4,"8.033",0,13.433,"27 Feb 2022",2022-02-27,881,"Ferhat Arican"
"Arican","Ferhat","m","TUR","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","PB",1,6.6,"8.2",0,14.8,"9 Oct 2022",2022-10-09,657,"Ferhat Arican"
"Arican","Ferhat","m","TUR","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PB",1,6.6,"8.55",0,15.15,"9 Oct 2022",2022-10-09,657,"Ferhat Arican"
"Arican","Ferhat","m","TUR","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","PH",2,5.8,"8.65",0,14.45,"9 Oct 2022",2022-10-09,657,"Ferhat Arican"
"Arican","Ferhat","m","TUR","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PH",3,5.8,"8.25",0,14.05,"9 Oct 2022",2022-10-09,657,"Ferhat Arican"
"Arican","Ferhat","m","TUR","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PB",1,6.5,"8.9",0,15.4,"12 June 2022",2022-06-12,776,"Ferhat Arican"
"Arican","Ferhat","m","TUR","9-12 June 2022","2022 Osijek World Challenge Cup","final","Osijek, Croatia","PB",1,6.5,"8.3",0,14.8,"12 June 2022",2022-06-12,776,"Ferhat Arican"
"Arican","Ferhat","m","TUR","9-12 June 2022","2022 Osijek World Challenge Cup","final","Osijek, Croatia","PH",6,5.8,"7.2",0,13,"12 June 2022",2022-06-12,776,"Ferhat Arican"
"Arican","Ferhat","m","TUR","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PH",2,5.8,"8.15",0,13.95,"12 June 2022",2022-06-12,776,"Ferhat Arican"
"Arican","Ferhat","m","TUR","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","PB",6,5.7,"7.75",0,13.45,"25 Sept 2022",2022-09-25,671,"Ferhat Arican"
"Arican","Ferhat","m","TUR","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","PB",5,6,"8.15",0,14.15,"25 Sept 2022",2022-09-25,671,"Ferhat Arican"
