"","LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024"
"133","ABDELRAHMAN","Ahmed","m","EGY","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","FX",9,5.4,7.966,0.1,13.266,"20 Mar 2022",2022-03-20,652
"134","ABDELRAHMAN","Ahmed","m","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","PH",21,4.9,8.05,0,12.95,"25 Sept 2022",2022-09-25,463
"135","ABDELRAHMAN","Ahmed","m","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","VT",NA,5.2,8.65,0.1,13.75,"25 Sept 2022",2022-09-25,463
"136","ABDELRAHMAN","Ahmed","m","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",117,5.3,7.366,0.1,12.566,"8 Oct 2023",2023-10-08,85
"137","ABDELRAHMAN","Ahmed","m","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",82,4.4,8.4,0,12.8,"8 Oct 2023",2023-10-08,85
"138","ABDELRAHMAN","Ahmed","m","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",132,4.3,7.466,0,11.766,"8 Oct 2023",2023-10-08,85
"139","ABDELRAHMAN","Ahmed","m","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",94,4.2,8.066,0,12.266,"8 Oct 2023",2023-10-08,85
"140","ABDELRAHMAN","Ahmed","m","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",59,5.2,8.933,0,14.133,"8 Oct 2023",2023-10-08,85
"141","ABDELRAHMAN","Ahmed","m","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",33,5.1,7.266,0.3,12.066,"12 Mar 2023",2023-03-12,295
"142","ABDELRAHMAN","Ahmed","m","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",12,5.2,8.266,0,13.466,"12 Mar 2023",2023-03-12,295
"143","ABDELRAHMAN","Ahmed","m","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",36,4.7,7.366,0,12.066,"12 Mar 2023",2023-03-12,295
"144","ABDELRAHMAN","Ahmed","m","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",NA,5.2,8.166,0,13.366,"12 Mar 2023",2023-03-12,295
"145","ABDELRAHMAN","Ahmed","m","EGY","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","FX",38,5.2,6.333,0.4,11.133,"30 Apr 2023",2023-04-30,246
"146","ABDELRAHMAN","Ahmed","m","EGY","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","VT",17,5.6,7.833,0,13.433,"30 Apr 2023",2023-04-30,246
"147","ABDELRAHMAN","Ahmed","m","EGY","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","VT",17,5.2,7.9,0,13.1,"30 Apr 2023",2023-04-30,246
"148","ABDELSALAM","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",100,4.8,6.2,0,11,"6 Nov 2022",2022-11-06,421
"149","ABDELSALAM","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",109,4.4,7.466,0.1,11.766,"6 Nov 2022",2022-11-06,421
"150","ABDELSALAM","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",52,4.8,8,0,12.8,"6 Nov 2022",2022-11-06,421
"151","ABDELSALAM","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",110,4.2,8.433,0.3,12.333,"6 Nov 2022",2022-11-06,421
"152","ABDELSALAM","Jana","w","EGY","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","BB",14,4.8,5.966,0,10.766,"20 Mar 2022",2022-03-20,652
"153","ABDELSALAM","Jana","w","EGY","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","UB",6,4.6,6.266,0,10.866,"20 Mar 2022",2022-03-20,652
"154","ABDELSALAM","Jana","w","EGY","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","UB",7,4.6,6.633,0,11.233,"20 Mar 2022",2022-03-20,652
"155","ABDELSALAM","Jana","w","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",24,4.5,6.6,0.1,11,"25 Sept 2022",2022-09-25,463
"156","ABDELSALAM","Jana","w","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",14,4.6,7.6,0,12.2,"25 Sept 2022",2022-09-25,463
"157","ABDELSALAM","Jana","w","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",144,4.8,5.866,0,10.666,"8 Oct 2023",2023-10-08,85
"158","ABDELSALAM","Jana","w","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",131,4.5,7.2,0.3,11.4,"8 Oct 2023",2023-10-08,85
"159","ABDELSALAM","Jana","w","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",152,3.8,4.433,0,8.233,"8 Oct 2023",2023-10-08,85
"160","ABDELSALAM","Jana","w","EGY","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",131,4.2,8.5,0.3,12.4,"8 Oct 2023",2023-10-08,85
"161","ABDELSALAM","Jana","w","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",22,4.8,6.733,0,11.533,"12 Mar 2023",2023-03-12,295
"162","ABDELSALAM","Jana","w","EGY","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",22,4.5,7.366,0,11.866,"12 Mar 2023",2023-03-12,295
"163","ABDELSALAM","Jana","w","EGY","27-30 Apr 2023","2023 Cairo World Cup","final","Cairo, Egypt","BB",8,4.8,6.566,0,11.366,"30 Apr 2023",2023-04-30,246
"164","ABDELSALAM","Jana","w","EGY","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","BB",9,4.7,7.466,0,12.166,"30 Apr 2023",2023-04-30,246
"165","ABDELSALAM","Jana","w","EGY","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","UB",29,4.5,6.266,0,10.766,"30 Apr 2023",2023-04-30,246
"166","ABDELSALAM","Jana","w","EGY","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","BB",4,5,8,0,13,"4 Mar 2023",2023-03-04,303
"167","ABDELSALAM","Jana","w","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","BB",6,5,7.933,0,12.933,"4 Mar 2023",2023-03-04,303
"168","ABDELSALAM","Jana","w","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","UB",21,3.8,5.533,0,9.333,"4 Mar 2023",2023-03-04,303
"169","ABDULLAH","Ally Hamuda","m","MAS","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PB",44,3.9,7.966,0,11.866,"18 June 2023",2023-06-18,197
"170","ABDULLAH","Ally Hamuda","m","MAS","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","SR",14,5.2,8.166,0,13.366,"18 June 2023",2023-06-18,197
"171","ABDULLAH","Ally Hamuda","m","MAS","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","SR",46,4.8,5.133,0,9.933,"26 Feb 2023",2023-02-26,309
"172","ABDULLAHI","Ayesha","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","BB",41,3.7,6.5,0,10.2,"27 Mar 2022",2022-03-27,645
"173","ABDULLAHI","Ayesha","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","UB",45,3.5,6.7,0,10.2,"27 Mar 2022",2022-03-27,645
"174","ABDURAKHIMOV","Rasuljon","m","UZB","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",39,4.6,8.666,0,13.266,"6 Nov 2022",2022-11-06,421
"175","ABDURAKHIMOV","Rasuljon","m","UZB","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",28,6,8.233,0,14.233,"6 Nov 2022",2022-11-06,421
"176","ABDURAKHIMOV","Rasuljon","m","UZB","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",26,4.7,7.967,0,12.667,"18 June 2022",2022-06-18,562
"177","ABDURAKHIMOV","Rasuljon","m","UZB","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",27,4.3,8.133,0,12.433,"18 June 2022",2022-06-18,562
"178","ABDURAKHIMOV","Rasuljon","m","UZB","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",24,5.3,8.1,0,13.4,"18 June 2022",2022-06-18,562
"179","ABDURAKHIMOV","Rasuljon","m","UZB","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",43,4.6,5.9,0,10.5,"18 June 2022",2022-06-18,562
"180","ABDURAKHIMOV","Rasuljon","m","UZB","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",26,4.1,8.467,0,12.567,"18 June 2022",2022-06-18,562
"181","ABDURAKHIMOV","Rasuljon","m","UZB","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","HB",13,4.8,8.466,0,13.266,"3 Apr 2022",2022-04-03,638
"182","ABDURAKHIMOV","Rasuljon","m","UZB","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PB",26,5.8,6.533,0,12.333,"3 Apr 2022",2022-04-03,638
"183","ABDURAKHIMOV","Rasuljon","m","UZB","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","HB",17,4.2,7.633,0,11.833,"20 Mar 2022",2022-03-20,652
"184","ABDURAKHIMOV","Rasuljon","m","UZB","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PB",7,5.5,8.533,0,14.033,"20 Mar 2022",2022-03-20,652
"185","ABDURAKHIMOV","Rasuljon","m","UZB","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","PB",5,5.8,8.3,0,14.1,"20 Mar 2022",2022-03-20,652
"186","ABDURAKHIMOV","Rasuljon","m","UZB","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","PB",17,5.1,6.733,0,11.833,"5 Mar 2022",2022-03-05,667
"187","ABDURAKHIMOV","Rasuljon","m","UZB","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","HB",5,4.9,8.3,0,13.2,"18 June 2023",2023-06-18,197
"188","ABDURAKHIMOV","Rasuljon","m","UZB","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","HB",7,4.6,9.066,0,13.666,"18 June 2023",2023-06-18,197
"189","ABDURAKHIMOV","Rasuljon","m","UZB","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PB",33,5.2,7.5,0,12.7,"18 June 2023",2023-06-18,197
"190","ABDURAKHIMOV","Rasuljon","m","UZB","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PH",47,4.6,6.533,0,11.133,"18 June 2023",2023-06-18,197
"191","ABDURAKHIMOV","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",44,4.6,8.666,0,13.266,"8 Oct 2023",2023-10-08,85
"192","ABDURAKHIMOV","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",96,5.5,7.5,0,13,"8 Oct 2023",2023-10-08,85
"193","ABDURAKHIMOV","Rasuljon","m","UZB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",137,3.9,6.2,0,10.1,"8 Oct 2023",2023-10-08,85
"194","ABDURAKHIMOV","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","HB",27,4.5,8.033,0,12.533,"12 Mar 2023",2023-03-12,295
"195","ABDURAKHIMOV","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","PB",7,5.9,8.366,0,14.266,"12 Mar 2023",2023-03-12,295
"196","ABDURAKHIMOV","Rasuljon","m","UZB","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",8,5.9,8.366,0,14.266,"12 Mar 2023",2023-03-12,295
"197","ABDURAKHIMOV","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","HB",8,4.3,8,0,12.3,"28 May 2023",2023-05-28,218
"198","ABDURAKHIMOV","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",5,4.6,8.75,0,13.35,"28 May 2023",2023-05-28,218
"199","ABDURAKHIMOV","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","PB",1,5.5,8.733,0,14.233,"28 May 2023",2023-05-28,218
"200","ABDURAKHIMOV","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",1,5.5,9,0,14.5,"28 May 2023",2023-05-28,218
"201","ABDURAKHIMOV","Rasuljon","m","UZB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",16,4.1,8.4,0,12.5,"28 May 2023",2023-05-28,218
"202","ABESADZE","Saba","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","FX",28,5.1,6.966,0.3,11.766,"3 Apr 2022",2022-04-03,638
"203","ABESADZE","Saba","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PH",29,4.7,7.933,0,12.633,"3 Apr 2022",2022-04-03,638
"204","ABESADZE","Saba","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","SR",14,4.7,8.233,0,12.933,"3 Apr 2022",2022-04-03,638
"205","ABESADZE","Saba","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","FX",21,5.4,7.033,0,12.433,"5 Mar 2022",2022-03-05,667
"206","ABESADZE","Saba","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","PB",19,5.1,6.466,0,11.566,"5 Mar 2022",2022-03-05,667
"207","ABESADZE","Saba","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","SR",8,5,8.066,0,13.1,"5 Mar 2022",2022-03-05,667
"208","ABESADZE","Saba","m","GEO","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","SR",8,4.7,7.533,0,12.233,"5 Mar 2022",2022-03-05,667
"209","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",104,5.3,6.3,0,11.6,"21 Aug 2022",2022-08-21,498
"210","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",101,3.8,7.266,0,11.066,"21 Aug 2022",2022-08-21,498
"211","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",56,6,7.166,0,13.166,"21 Aug 2022",2022-08-21,498
"212","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",89,3.8,7.7,0,11.5,"21 Aug 2022",2022-08-21,498
"213","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",55,4.7,8.333,0,13.033,"21 Aug 2022",2022-08-21,498
"214","ABESADZE","Saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",96,5.2,7.966,0.3,12.866,"21 Aug 2022",2022-08-21,498
"215","ABESADZE","Saba","m","GEO","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",27,4.9,7.866,0,12.766,"12 Mar 2023",2023-03-12,295
"216","ABESADZE","Saba","m","GEO","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",21,5.2,7.7,0,12.9,"12 Mar 2023",2023-03-12,295
"217","ABESADZE","Saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",28,5.3,7.733,0,13.033,"26 Feb 2023",2023-02-26,309
"218","ABESADZE","Saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PB",23,5,7.7,0,12.7,"26 Feb 2023",2023-02-26,309
"219","ABESADZE","Saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PH",33,4.7,8.3,0,13,"26 Feb 2023",2023-02-26,309
"220","ABESADZE","Saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",33,5.2,6.533,0,11.733,"4 Mar 2023",2023-03-04,303
"221","ABESADZE","Saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PB",18,5.7,7.166,0,12.866,"4 Mar 2023",2023-03-04,303
"222","ABESADZE","Saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",35,4.5,7.766,0,12.266,"4 Mar 2023",2023-03-04,303
"223","ABESADZE","Saba","m","GEO","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PB",99,4.5,7.566,0,12.066,"16 Apr 2023",2023-04-16,260
"224","ABEYRATNE","Kumudi Imanya","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","BB",36,3.9,5.2,0,9.1,"2 Aug 2022",2022-08-02,517
"225","ABEYRATNE","Kumudi Imanya","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",39,2.9,4.45,0,7.35,"2 Aug 2022",2022-08-02,517
"226","ABEYRATNE","Kumudi Imanya","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",39,1.2,4.3,0,5.5,"2 Aug 2022",2022-08-02,517
"227","Rafi","Abiyu","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","HB",26,4.9,6.733,0,11.633,"4 Mar 2023",2023-03-04,303
"228","Rafi","Abiyu","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PB",29,4.8,6.2,0.3,10.7,"4 Mar 2023",2023-03-04,303
"229","Rafi","Abiyu","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",39,4.5,7,0,11.5,"4 Mar 2023",2023-03-04,303
"230","ABOELHASAN","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",116,4.6,5.9,0,10.5,"6 Nov 2022",2022-11-06,421
"231","ABOELHASAN","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",74,4.4,7.866,0,12.266,"6 Nov 2022",2022-11-06,421
"232","ABOELHASAN","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",113,4.4,6.5,0,10.9,"6 Nov 2022",2022-11-06,421
"233","ABOELHASAN","Jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",138,3.2,8.4,0,11.6,"6 Nov 2022",2022-11-06,421
"234","ABOELHASAN","Jana","w","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",35,4.7,5.8,0,10.5,"25 Sept 2022",2022-09-25,463
"235","ABOELHASAN","Jana","w","EGY","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",27,4.4,6.65,0.4,10.65,"25 Sept 2022",2022-09-25,463
"236","ABREU","Yamilet","w","DOM","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,3.9,6.2,0,10.1,"28 May 2023",2023-05-28,218
"237","ABREU","Yamilet","w","DOM","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5,7.467,0.1,12.367,"28 May 2023",2023-05-28,218
"238","ABREU","Yamilet","w","DOM","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,4.5,7.233,0,11.733,"28 May 2023",2023-05-28,218
"239","ABREU","Yamilet","w","DOM","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.6,8.067,0.1,12.567,"28 May 2023",2023-05-28,218
"240","ABU AL SOUD","Ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PH",2,6.3,8.566,0,14.866,"6 Nov 2022",2022-11-06,421
"241","ABU AL SOUD","Ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",8,6.3,8.066,0,14.366,"6 Nov 2022",2022-11-06,421
"242","ABU AL SOUD","Ahmad","m","JOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","PH",3,6.4,8.233,0,14.633,"8 Oct 2023",2023-10-08,85
"243","ABU AL SOUD","Ahmad","m","JOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",4,6.4,8.5,0,14.9,"8 Oct 2023",2023-10-08,85
"244","ABU AL SOUD","Ahmad","m","JOR","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",26,5.1,7.7,0,12.8,"12 Mar 2023",2023-03-12,295
"245","ABU AL SOUD","Ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","final","Cottbus, Germany","PH",8,5.5,6.3,0,11.8,"26 Feb 2023",2023-02-26,309
"246","ABU AL SOUD","Ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PH",6,5.9,8.7,0,14.6,"26 Feb 2023",2023-02-26,309
"247","ABU AL SOUD","Ahmad","m","JOR","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",16,5.6,8.066,0,13.666,"4 Mar 2023",2023-03-04,303
"248","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",15,5.7,7.266,0,12.966,"6 Nov 2022",2022-11-06,421
"249","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","BB",NA,5.7,8,0,13.7,"6 Nov 2022",2022-11-06,421
"250","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",16,5.3,8.033,0,13.333,"6 Nov 2022",2022-11-06,421
"251","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",51,5.8,7.033,0,12.833,"6 Nov 2022",2022-11-06,421
"252","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5,9.366,0,14.366,"6 Nov 2022",2022-11-06,421
"253","ACHAMPONG","Ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",3,5,9.466,0,14.466,"6 Nov 2022",2022-11-06,421
